,lat [deg],long [deg],RA [deg],dec [deg],vlos [km/s],dist [kpc],pmRA [mas/yr],pmdec [mas/yr]
232,-14.700119781,117.161094628,3.87159832007,42.2567316991,33.9386040372,2012.97310386,-0.00170772766254,-0.0055920456674
233,-7.14898684055,135.505578435,33.36808725,45.9937221957,21.5694724811,2421.10041856,-0.00428905850635,-0.00378824592583
234,-25.4040580446,94.5274005974,342.263335937,29.0799470716,52.5791870195,2563.87139154,0.000946316826837,-0.00326815843266
235,-23.022244099,77.4660646466,326.680847488,22.4823707677,48.9017417796,2145.47464535,0.00302647101227,-0.00299350670862
236,-14.5731208795,70.6475266783,315.133537075,23.4362446392,40.8154676009,2041.2630058,0.00452134068634,-0.00294601096156
237,-25.025674635,81.1562535386,330.873843085,23.1832845516,50.5174460309,2166.4610222,0.00250696675858,-0.00311526146661
238,-12.9688941989,78.8503271959,319.76005896,29.6505343657,35.324357482,1715.64586754,0.0048257618024,-0.00451055207137
239,-3.31403630911,77.7377160627,310.101026097,34.219983146,27.9075283414,1808.50863681,0.00573161923392,-0.00425307992064
240,-20.643332547,90.9417280786,336.022751109,31.0472564751,33.2373039842,1403.98714736,0.00300686094163,-0.00665401873412
241,-25.4298001409,90.3677619932,338.586771708,27.3656342157,27.4613954093,1184.97403623,0.00302980947463,-0.00763061923106
242,-23.7915485946,90.1450536755,337.361421877,28.4632723739,14.2760502417,977.678686815,0.00424376453025,-0.0104555339602
243,-22.7109900494,93.4162510935,339.64384941,30.6266811442,11.890766809,951.916431393,0.00358391811973,-0.0116254054611
244,-22.7125721027,78.1119135757,326.920580697,23.0639026825,20.2786187783,1079.28919961,0.00667340096436,-0.00716790836545
245,-11.3464979247,64.2435727764,308.241925236,20.6808562606,5.66097531279,968.707442802,0.0128122995112,-0.00626725448666
246,-5.06566915369,83.5640058211,316.599991531,36.8055439847,7.37488113142,1048.949371,0.00937192512393,-0.0097302917412
247,-11.9241792989,89.2734137552,328.013563661,35.9459243664,6.8727579523,961.613865592,0.0072630903819,-0.0121036557112
248,-14.56127396,76.816098783,319.527362044,27.4578768801,-23.9460423555,607.848032123,0.0206541784772,-0.0203264327786
249,-27.5836755609,78.2856349575,330.592213015,19.8299800944,-25.7639896151,577.492758252,0.0161779329669,-0.0211988036927
250,-19.9075260086,85.4697889239,330.663855247,28.9512246604,-32.190746872,516.772613993,0.0177625026543,-0.0328758657733
251,15.925260973,57.4011088652,278.279754383,27.4429882496,175.559967597,193.738372248,-0.0885986064103,0.0330046718597
252,10.5020727097,66.5827786854,288.414182918,32.4719146079,-17.8347359315,173.367418127,-0.210044996799,0.0872504806372
253,5.54656050228,65.8727330657,293.270635705,30.0291807255,-52.5897711226,185.397630848,-0.0621456589828,0.0211421419546
254,11.0871645417,48.9693786592,279.429585911,18.8043280565,92.3316414956,215.838391629,-0.145729856211,0.028807490288
255,-4.13681339868,40.4073995174,289.351498252,4.63890540855,22.517411706,211.089289697,-0.0492026705862,0.000600956950695
256,-17.1598810016,40.5866133534,300.918000212,-1.36255205606,18.7269778196,221.149336844,-0.032441471415,-0.00205248511667
257,-10.0839127801,53.7785885424,301.206939948,13.1503761577,21.4514219218,218.542369534,-0.0336962131135,0.0162676976275
258,-13.3313242873,44.0576207872,299.174852573,3.41352905525,34.8753126902,211.974618973,-0.0487413572894,0.00767923715634
259,-17.3626373637,49.863481393,305.496468875,6.21551060483,41.3907110667,199.726905284,-0.185382423899,0.0336667646867
260,-20.8658888376,54.6037400507,310.894611015,8.1089485737,-47.3580537836,202.973086467,-0.162939775807,0.0440450369001
261,-29.6986089817,54.7251690605,318.321842899,3.29229328853,-15.1647446639,218.984538559,-0.156687108836,0.0294577194356
262,-32.9001061732,50.545611912,319.042210148,-1.44669069775,63.3481988128,205.421100085,-0.0462582866472,0.0170484620503
263,-9.88969792747,55.4730561543,301.940865887,14.6266585017,116.138746866,154.597265068,-0.234254533304,0.0866590850228
264,-26.204248582,80.9584713085,331.555485363,22.2519276556,28.0332639013,141.606931212,-0.0418088014967,-0.0709199193231
265,-28.1830009492,77.0623519275,330.166946843,18.7286243513,46.8661118038,141.24744638,-0.0370493888434,-0.0965484263621
266,-19.7857339675,90.591642322,335.12097061,31.4845871773,-27.1196726634,200.528575474,-0.040961630287,0.174000072847
267,-27.3737039964,91.9945090545,341.156050165,26.5943262262,75.7129868732,211.478841206,0.0326012622953,-0.0217465358137
268,-32.0818179827,89.1415168765,341.559479277,21.7864033467,33.1776576468,145.361453488,0.0509118472972,-0.0942409410139
269,-32.8567493057,86.8040361839,340.242090913,20.1783099513,-162.794479354,147.449690653,-0.0250926809505,0.153501404324
270,-33.8837535144,88.4767948485,342.091444302,20.092333847,12.7786756426,152.059367019,-0.0344197764495,-0.0563422183025
271,-32.2530985733,91.5019623067,343.507459278,22.6092738417,-5.51953314918,152.527914776,-0.0243314141456,-0.0300631279001
272,-45.357890846,95.6690601338,352.905409793,12.9929457468,1.77295034687,170.291046111,-0.0417707187876,-0.0538260935832
273,-43.6965504731,85.1833877299,345.413036281,10.8381355361,-113.764058729,223.378724891,0.0126454890004,0.0903073905512
274,-45.1219342899,68.1291047915,336.980602624,1.96902984301,5.4397144996,193.155754377,-0.168034532088,0.115012447066
275,-35.8204724368,74.6565232724,333.968440005,11.983612206,16.0207247577,221.286372968,-0.0111138698367,0.028018051666
276,-32.7577968548,66.002853085,326.672120148,9.03334822372,-52.8925205874,228.977612669,-0.113514835456,0.0711960889126
277,-37.0712696579,48.7037106379,321.811659129,-4.90916800789,-16.3200393306,210.397998083,-0.0309337967685,-0.00449727815507
278,-42.1304456192,57.5542781237,329.798233373,-2.01115668759,-40.0763437754,201.702064469,-0.0307574596683,-0.00382786795911
279,-48.5405199307,62.7044256811,337.086249353,-3.07150686505,82.9219193927,212.662537364,-0.0201244253334,-0.0205252622296
280,-49.342451941,59.2303062725,336.304646154,-5.35455117267,-12.7055297337,223.264649114,-0.141885483831,-0.0739381772046
281,-42.4027608007,58.1428564809,330.275777351,-1.8213299436,-88.7416528498,238.77647012,-0.100204293921,0.000294511605625
282,-41.3312659113,54.782283525,327.950678439,-3.23922180041,-71.7935377774,237.712057509,-0.114001254443,-0.0100033452533
283,-37.7243046307,47.7133866492,321.973659556,-5.91429353616,-77.1122570112,217.448307287,-0.131563617333,-0.0240177958794
284,-46.4298329985,75.5641404438,341.633227912,4.61133690167,-61.4676380746,381.629098372,0.0207779540592,-0.0394953932815
285,-51.3852597385,74.2885764223,344.284487579,0.344999891147,-68.9842820291,330.230490367,0.00813766098108,-0.0587823375587
286,-51.6903922214,74.4247708006,344.550994289,0.173953056898,-61.753849244,310.02000691,-0.00266132535664,-0.0753436111837
287,-51.3813376341,70.3577501715,342.498730579,-1.33671713569,-68.7464624062,312.191339703,0.0681056186034,-0.0270850763307
288,-53.7325226147,71.3423899782,344.575826544,-2.59175540946,-78.52774221,314.461691943,0.0051458926973,-0.0579317426298
289,-54.1405652438,68.2819682431,343.599655561,-4.15811028258,-89.518436277,303.398692369,-0.0159484521176,-0.0478694082565
290,-55.1381827985,65.3010277,343.178190908,-6.09805794319,-59.6616703028,317.430331185,0.0215234021534,0.0685123447745
291,-52.666098607,70.9259414732,343.65134589,-2.00384389554,-53.9460121928,290.976113689,-0.0815447640328,0.0209296532335
292,-48.3029091891,64.7158068461,337.766568652,-1.89952007881,-87.891951023,273.990830126,-0.0695360362307,3.97701190943e-05
293,-53.1378511024,61.6833574449,340.268668881,-6.44973537284,-76.4067458113,277.185428676,-0.0502947066027,-0.0630135532796
294,-46.0803118854,73.552104551,340.359314464,3.94705872823,-56.343894154,315.6623336,0.044904433241,-0.0671434387948
295,-47.1610662544,66.2068578565,337.575185942,-0.392291597509,-79.5765715741,273.718943901,-0.0752976463223,0.0169465120325
296,-47.0590062007,73.5169188313,341.004429127,3.21101887495,-70.7901762203,275.373471055,-0.0418466985248,0.0729610703798
297,-50.5946217715,74.5895381156,343.899576659,1.06108474323,-71.1865480581,288.976086872,-0.004390877341,0.0765906593614
298,-51.5748410498,73.6835207284,344.131867949,-0.0482422070247,-65.8802098009,290.901548165,-0.00089611491581,0.0800324899628
299,-52.757506362,69.8667282344,343.261029202,-2.521139416,-40.9897985839,266.156856087,-0.0766710580848,-0.0814938644065
300,-58.625927412,77.2008326766,350.276944858,-4.04884600702,-113.158369858,255.178288848,0.0584885720905,-0.0190655313203
301,-57.0337253733,80.9817375368,350.881313995,-1.55803595081,-31.6987364014,262.796579728,-0.116562678322,-0.00780154715063
302,-54.7076722395,74.4637065155,346.577221878,-2.06179462578,-80.3507516476,293.977540591,0.0728336892012,0.000452987346355
303,-46.6165069879,86.0513380965,347.554608676,8.76010947085,-44.3892246438,298.840883112,-0.0239708816248,-0.0907314307827
304,-50.4609368504,86.1073063816,349.669567173,5.56415353481,-47.3349136538,318.441887281,-0.0417797645778,-0.066234804471
305,-43.8339242971,95.8787345902,352.388521057,14.3976418459,-33.9288872916,233.783676152,-0.0685407381648,-0.136344526694
306,-52.2208324846,92.5217576239,354.042759636,6.0164776272,-57.7073231954,203.704460283,-0.0236371236138,-0.0412788346901
307,-48.8232608681,108.637489408,2.61256770225,12.5976398842,-25.9450093221,241.08322116,-0.0223401790479,-0.0288128274876
308,-49.7825201336,106.790972245,1.65180669781,11.4052389922,-8.40819543326,268.266849708,-0.0157070743825,-0.0242303549928
309,-45.2849259993,92.808120791,351.018884305,12.1976841581,-44.8898988082,337.465792221,-0.0273011331437,-0.0679021904907
310,-32.2798794094,94.2682708222,345.754837914,23.6297316062,-43.3331770855,372.153050635,0.000344869656501,-0.0655887878176
311,-25.2082145072,88.5626547677,336.908895885,26.7276654553,-43.0050006258,402.151764478,0.017894710797,-0.0556981621983
312,-22.8722540901,93.179563826,339.522629357,30.4140970577,-49.9678990329,315.108269179,0.0172777280451,-0.091898273904
313,-23.7291108342,84.0322801354,332.19703107,25.5957005737,-42.1618219277,421.062811875,0.024623966761,-0.0478886408639
314,-26.4561591911,72.4972255856,325.837105541,17.218835457,-31.7776823831,532.569148903,0.024012744012,-0.0215739508371
315,-31.5155543666,58.2676463026,321.574280405,4.7271228934,-45.4189813743,424.272038055,0.048495242311,-0.0140039779838
316,-21.4150204532,66.4407555859,318.048879647,16.4694375332,-30.5464234805,547.182972042,0.0281628160937,-0.0171892826217
317,-17.7314157143,61.417643777,312.01003923,15.02749697,-36.4814266203,505.493867467,0.0364667855532,-0.0165505711741
318,-35.702639711,37.619930297,316.359382831,-12.0603524103,-9.87438149164,719.549392905,0.0181862170971,0.00425628211028
319,-30.7741820908,47.3366340851,315.806844895,-2.66882660987,1.68789200594,837.773839362,0.0141927504779,-0.000482974212631
320,-38.9022861425,73.9263584235,335.664953264,9.37399268761,-7.56258073853,731.486366019,0.00814865828082,-0.00789820537109
321,-43.235552516,74.8137791294,339.110068045,6.64635803647,-3.89676527776,759.790943166,0.00567305300738,-0.00587905644532
322,-46.7779141587,74.6479794861,341.389869906,3.93613797464,-5.08011342333,750.427078464,0.00441314573285,-0.00442142795555
323,-48.5308113354,72.8187666063,341.66029998,1.8135409461,1.21213645558,798.907335648,0.00386022450906,-0.00273777264967
324,-62.0159680307,43.4121320972,342.969468003,-18.9708648955,-1.84956851748,756.724743854,0.00331814569599,0.00938631141114
325,-54.0693489108,33.4047509331,333.10141673,-21.1396397403,-12.0514169508,677.822245663,0.0107306675422,0.012631411542
326,-44.6690775753,69.1019501376,337.130168642,2.7792966589,-21.9239022277,637.043807249,0.00986486193307,-0.00535259000327
327,-51.4063525304,85.6290327088,349.925202182,4.60887983284,0.194090366522,779.947863165,-0.000812944573299,-0.00448492280834
328,-48.5914963825,84.0489847921,347.515291549,6.38945093612,-7.81276985877,722.236730476,0.000451620911213,-0.0065337442653
329,-64.5302938795,97.6711246668,1.62200063189,-4.03283606677,-21.120614348,591.878097233,-0.0150751868333,0.00119911591713
330,-62.5080624682,63.8384518517,348.398032058,-11.3526960951,-40.570184348,504.834963335,-0.00412564757359,0.01696368516
331,-56.9198811995,91.9081434721,355.871298418,1.68220388921,-37.7448279014,507.957112519,-0.0168677617196,-0.00755514257885
332,-51.5414954375,67.4234270048,341.343999022,-2.7626151197,-54.130656195,476.565710046,0.0124754257543,0.000681801455102
333,-57.0820951092,67.6513243189,345.514268568,-6.41659174705,-65.1860244656,404.802145625,-0.000529791446995,0.0240860665374
334,-58.8749249934,73.1472947497,348.85720249,-5.61840668513,-61.7007413446,385.358247156,-0.0250046683284,0.022806008904
335,-57.5845059539,78.0764824111,349.975444381,-2.95182672099,-61.2428506708,408.485122792,-0.0240908355354,0.00364712196347
336,-54.4936499783,63.6146466905,342.051049114,-6.41896462579,-52.4564210202,475.970080238,0.0101029862635,0.0105535656879
337,-50.3375564497,65.6480115498,339.698791862,-2.78287510177,-46.7577885863,506.6830535,0.0134947967397,0.000328993758529
338,-55.5296342631,80.1857204358,349.626371135,-0.618440134086,-31.4122634112,578.248855502,-0.0035760521092,-0.00281993154003
339,-46.0244417822,83.9465737713,345.998447244,8.45329837828,-36.2696446573,536.755521282,0.00112536146203,-0.0170786198005
340,-48.0725732116,90.0437939612,350.659984132,8.90290743533,-34.4335857915,534.583202634,-0.00580844897984,-0.017428572058
341,-42.6394668342,95.529906394,351.628454576,15.3401660699,-35.746889485,487.334578562,-0.00845105062674,-0.0300451180398
342,-39.0732728377,90.3294661915,346.279384411,16.6232249003,-29.7905355011,544.452451099,0.000910816887874,-0.0243967369132
343,-43.4846840386,95.9282654957,352.27119893,14.7189680277,-29.1553040926,543.522400929,-0.00669908645237,-0.0222401274961
344,-44.5007114606,104.833650389,358.860198765,15.9913456285,-36.1827079918,442.206743435,-0.0237070053844,-0.0346112668946
345,-27.2379340224,103.280828313,351.49257721,30.5071935623,-28.7641509366,517.652747313,-0.00427375165377,-0.0358014342977
346,-33.9335499494,102.393021137,353.35202201,24.7849619641,-34.6169215865,458.362435251,-0.0100543480422,-0.0417428346602
347,-47.1714988928,104.560000888,359.468808249,13.4672028888,-37.905824595,425.730921012,-0.0287867241717,-0.0339254022991
348,-52.9157732209,111.935521723,5.51953643107,9.06803005311,10.0658850698,297.929965717,-0.0112644168507,-0.0183106657238
349,-50.5282298028,114.749661332,6.90415620003,11.6479871262,-38.3074919852,349.699434603,-0.0595093618015,-0.0380120657197
350,-57.0468009819,103.574902366,1.80213537385,3.96945801133,-38.4667242723,319.128729572,-0.0764897318136,-0.0280662971919
351,-55.7710326565,90.0096383197,354.401162396,2.19925346621,-45.7417948544,335.558623468,-0.0617514070382,-0.028703301275
352,-66.3552898565,97.8862268753,2.40046227564,-5.68120691529,-39.2239297567,354.054560552,-0.0628219164484,0.0115502606577
353,-63.5531376838,68.7997936956,350.702558556,-10.3559412839,-49.6819516298,358.095157128,-0.0314625885963,0.0461901044885
354,-45.6994490207,91.0969356737,350.13381142,11.2898899542,-45.8751031214,418.812351957,-0.0124868857224,-0.039652604327
355,-48.9976537189,93.1906212764,352.962556028,9.05901585267,-45.110716911,427.906920704,-0.0199598149045,-0.031918750633
356,-50.6020101203,89.0217488193,351.336746431,6.39763055454,-46.9641872613,453.209257425,-0.0145911419358,-0.0234482479437
357,-51.4351028345,86.7049920911,350.509840041,4.9417622829,-53.4774106768,404.107300094,-0.021320049077,-0.0308977623743
358,-58.9210242758,91.1585966703,356.446158998,-0.275235323113,-46.3779653902,425.462959408,-0.0331727321047,-0.00655523134748
359,-51.9473909871,87.0290420783,350.951428505,4.61254150953,-47.6379742894,466.251650558,-0.0125196627751,-0.0182173055139
360,-51.717830224,96.1323429654,355.848794426,7.4149546881,-39.1716232735,476.2052677,-0.0191387558394,-0.0199139358089
361,-58.9989653938,105.399183606,3.28231762977,2.37215712074,-34.5131199084,466.110698945,-0.031425891669,-0.00911160495555
362,-63.3304110941,106.762302964,5.03697468324,-1.64115639392,-36.3947321404,415.911404658,-0.0452430175968,-0.00238207657107
363,-63.3872855034,107.251194241,5.26353919826,-1.64265440614,-37.2631418488,413.188306878,-0.0447310442216,-0.00239045502503
364,-64.8066541742,107.19381552,5.58241649499,-3.0248475749,-34.0281037213,451.354321893,-0.0365897598831,0.000601319888111
365,-54.3053332406,106.23085978,2.48478902844,7.00359228764,-36.7198479295,438.164163718,-0.0343140120465,-0.0197282713829
366,-48.0750603872,108.237114631,2.17125528282,13.2478773314,-24.4098098645,548.649273,-0.017097361862,-0.0179503328333
367,-47.9540895979,110.278014199,3.51525219158,13.6505762735,-24.8917854124,539.245727832,-0.0189484782822,-0.0185467466454
368,-43.8523590691,106.835758771,0.117073574101,16.9647496884,-19.3986998636,591.407269627,-0.0118546666637,-0.0184502816629
